sample_index,source_dataset,source_url,source_pdf,source_id,source_category,pdf_file,pdf_sha256,source_text_sha256,extracted_chars,sampling_seed
223,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/ACCOUNTANT/25935030.pdf,25935030,ACCOUNTANT,pdfs/25935030.pdf,98f6d565cd96854ca191bca4881a3d0a3d348c326b8f54e93e53e2030dd8c2fa,456f136d970a703a142f996c8537b1e37e45aa8e78dbd74807a72a005809d5b2,6466,20260915
224,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/ARTS/30594821.pdf,30594821,ARTS,pdfs/30594821.pdf,c0d0118c8c4469930e75e549066ed45873fdfb35b74878e0745843c3a9b60e2c,feeec8ce96bfd56e66aca494df79d9c6f8e37d4b2a5d435ec84f16e861bd62e1,1250,20260915
225,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/CHEF/19951766.pdf,19951766,CHEF,pdfs/19951766.pdf,cd6f696a3f9332bbe59777ca7267385037f9d87d51f70839140cdb6047959f15,888cd7a557c2cf387aa95565515e6429b7f359caf7eaf51d7cb557e8e59ad338,6288,20260915
226,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/APPAREL/54308684.pdf,54308684,APPAREL,pdfs/54308684.pdf,073f15dcd69ec0b4e4db910fae11461e748fed0a1b2d43f06450e0bdaac8922c,224e6a00c15035c3e87c4ad0c1801b1b7943c126af1542ad3cc32450e25b1803,7907,20260915
227,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/DESIGNER/42384185.pdf,42384185,DESIGNER,pdfs/42384185.pdf,b70d4f139df179c6ca3605cdecb5fefe01a3a12c5d307f608aa036bdcd455223,559c2bb6c23660514db124a76aae74f209a06910b1178813e0222e004ab8f41a,6401,20260915
228,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/PUBLIC-RELATIONS/21663616.pdf,21663616,PUBLIC-RELATIONS,pdfs/21663616.pdf,7b130cc6dae2ec4a9bd820d12f8ffed55f07c6303f692ac15c48b027412e05e5,14fc31579c13cc867d44deca6f1cea94abfe06adddee89511608b3e6cde36139,7189,20260915
229,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/FINANCE/26231609.pdf,26231609,FINANCE,pdfs/26231609.pdf,046c4edecd83c926590f8cc652a92860daaba41934358a49cb76e11e0e191a3e,b0fbb8c46c52be9cd04274269f5065a2334c74567a527935d50f9fbbfeda2291,5719,20260915
230,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/BUSINESS-DEVELOPMENT/30938994.pdf,30938994,BUSINESS-DEVELOPMENT,pdfs/30938994.pdf,3d869a757f3224e576843a6e3fa74f3c0ae4d7457e25f9eb73e53aca6b6696bd,8f4d68d94fa93370c989cf83d60df8747a642e939d9cec1e64b5a0ff8304405a,7012,20260915
231,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/DIGITAL-MEDIA/11677012.pdf,11677012,DIGITAL-MEDIA,pdfs/11677012.pdf,76d55f1fb0bfd0cb6cc34f30f92c16364c1abf816043ccb1fc8e993fd17027d9,842620aa1c0b55ab967a4076e10c526e0d77051ee366faf7278af44d14229f70,2744,20260915
232,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/AVIATION/15823995.pdf,15823995,AVIATION,pdfs/15823995.pdf,5abc460a3db8632142cdf48585caa260337009241fd8436891fc1adfdb8cbcaf,f9b26ba4d1e02d6cf70f88ce55df84d0bb095eaed59bd95a5fea00bd7bdba312,7267,20260915
233,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/INFORMATION-TECHNOLOGY/24913648.pdf,24913648,INFORMATION-TECHNOLOGY,pdfs/24913648.pdf,6392cefaecaf5938c4e3d10929cdd328a11602d973c38f3e1d6bd0da10c23376,6336697de660bf5ed1802e96d677ffff19fea86cf42e99b178fdde0e629dd8d8,7560,20260915
234,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/CHEF/16248476.pdf,16248476,CHEF,pdfs/16248476.pdf,bdf47c7a0b1e9a79373b3ac6871b1cb43251d316b61d312133f1e4987cbe1bc5,88ff3283ffe339418a85496aa1c5c36c1d5a1d597efd52964c245d3d47879ff2,2309,20260915
235,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/ENGINEERING/81125166.pdf,81125166,ENGINEERING,pdfs/81125166.pdf,8053a14b600e4dc6da0acc94b20fee5c15cd42b17a3117813fa71a501e1a10c7,973dc283638578a4d2f316785f7ae7c3be7aff7ee15200550a615893395c5c16,9909,20260915
236,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/CHEF/23591247.pdf,23591247,CHEF,pdfs/23591247.pdf,8acfd916d2c8f1f956c05bd480f6795076439cf88441e09e4e3c1b7a0d0e271b,9c65babc60beedd75705aa0b27cc9fc00a7ba5eab7dd4fa3bb65180f3630c673,2329,20260915
237,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/TEACHER/28013287.pdf,28013287,TEACHER,pdfs/28013287.pdf,f2d000cfa1d640ab984e40c01546b0a9551b197c968e86529c2d4eed7426a2ae,8a7609fce873859c4cd98ea8765bf026fc3553c6e65292c0f95227ae224dbbf2,5850,20260915
238,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/BPO/13964744.pdf,13964744,BPO,pdfs/13964744.pdf,50304f078696866f387679ba20e3eab70c9f51a07e9b7d8c0f122d280300cbd1,228866502349364ef3723b1fc151a18bf0a6cf87ccac64e1b389327c1d7f0d79,7839,20260915
239,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/DIGITAL-MEDIA/16536141.pdf,16536141,DIGITAL-MEDIA,pdfs/16536141.pdf,110076a0646db3f658c0f1692472f5a6155ec2fc704451e97a0a109fbd88db07,c6fac8d7592e433fa5231a12f00cb9e70c3754f6ec17ecfa0a6f4543c788c849,8186,20260915
240,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/ADVOCATE/75435017.pdf,75435017,ADVOCATE,pdfs/75435017.pdf,ebbdc5d2da38ea2062c1af1e4a40335ff40ce5faefde8d2af2cac4393d347250,9f7ee28865c8e6f30f80f229d72c289c9ef6725de80e854ec3b322cfcaa1c7e8,8491,20260915
241,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/BPO/31064969.pdf,31064969,BPO,pdfs/31064969.pdf,413a93453a883a5ec2c8c1b6489dee6c12f64041cc0100f8c7ea103ed951b094,fdef47f35c7d8cdaba4cf7eb86eebf2a8f4e21337044949248da7f85536d8695,6077,20260915
242,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/SALES/37792474.pdf,37792474,SALES,pdfs/37792474.pdf,a9e82123785460b3a8c5b682220b0d908b92c2c0e195c70f86b77721cbfa4a8a,fdc2c622d2caa29291f54c52689603bda060217f6cf044ce2296aefe3c061e65,5782,20260915
243,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/HEALTHCARE/23944036.pdf,23944036,HEALTHCARE,pdfs/23944036.pdf,1ed141c933ecdeccbd9d7b6c1b738fc680d579064134fb65526ad10a179a7eb2,809ed8dc00078166425108cf0e1d01257505e20d70f12281c0a9eccef21601c6,5747,20260915
244,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/SALES/16511249.pdf,16511249,SALES,pdfs/16511249.pdf,8aa1ec14a2cc3f257ce340e784b759fb82473b9aca591e24d0927f8bdd6139f8,4483d86ee10d491411aeac360b9149ff4b14bc6436b8c02e3ff6f2206b00a242,6911,20260915
245,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/BANKING/20850529.pdf,20850529,BANKING,pdfs/20850529.pdf,c9554604d8fc5ef0e438fc3eec4ab8e4daef54e236b997c13a819253f6f9dd2d,f410cf196a60038670cb5b81cb5b1a36959eecb653dbe69e11eb95d6d9d5dcbb,6908,20260915
246,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/AGRICULTURE/16172429.pdf,16172429,AGRICULTURE,pdfs/16172429.pdf,8d1390fe15dee93f5fff8408f6ed57c14810976a9e9f43708d1dfac0524eefa7,ca1d4bd1d99e9a5c31a63aff9b2b8f762a275ea3bfdf8d47f01b3f33d0dfde8c,6269,20260915
247,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/PUBLIC-RELATIONS/34712719.pdf,34712719,PUBLIC-RELATIONS,pdfs/34712719.pdf,9b2f72088a13b5d44b320dddfa58ff0424c29c029bb6c66ccf0268f0b20b7367,50504c2e9d2781c12b5dabe95e300ee73715fed098da624ad3ee6edb1b2b7e97,5554,20260915
248,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/SALES/22319662.pdf,22319662,SALES,pdfs/22319662.pdf,15b57e5216e3ddab66de4954c8cc9ceac809f000c271b6b6853708a33e93553d,b9e6402a83546a55ff658a7da5d2484486199f6d6522ea912287615dc8d029f3,2338,20260915
249,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/FITNESS/12791244.pdf,12791244,FITNESS,pdfs/12791244.pdf,42b97b7cbee00cfc55ef4e209cd488c7a1d08650847e622bd00666697c5a4ee2,fb20d5ff8627caa12b5afdd61e606c1cfbe7417a663d13e7b5efcea88adb97c8,4340,20260915
250,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/FITNESS/27397245.pdf,27397245,FITNESS,pdfs/27397245.pdf,2eceb69ec7a5c74f1f3bde0da62963785628d9af0a9c9d1e9648c2c353fe3593,79f0781982df9058a816631079afee48461c2314f908c3a79256f6040e251ef0,5094,20260915
251,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/TEACHER/14958913.pdf,14958913,TEACHER,pdfs/14958913.pdf,c2999f910f744c7e60f4c4630a904036486824e0c89ea71901d30aa8a086446f,597f3e95995b1ed45d09d60cc39c291e91f82373b8067b84294bc2a727a86484,5200,20260915
252,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/ARTS/23752500.pdf,23752500,ARTS,pdfs/23752500.pdf,bd807c442a74b08390f6fa1c0e1ac9009f008b6ee175ac0d7d73a8f15be29fa4,0a2d62b1bc01cd47717ecc1c081d0d9aa33a824a001f5b427b9e841848675630,7760,20260915
253,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/INFORMATION-TECHNOLOGY/27295996.pdf,27295996,INFORMATION-TECHNOLOGY,pdfs/27295996.pdf,df3be688bedb2ab43489e514e9d0ea8324948fad71ce4aadd32ed2fb10bc9bd8,73a4a3bbb5bbb9b703c952ab7a59768d63866535e8b09b5b3e967a47f62e50b3,7491,20260915
254,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/ACCOUNTANT/49204385.pdf,49204385,ACCOUNTANT,pdfs/49204385.pdf,6181527642789bde2b54a35b56d9c7462fd1f018f0645d362111a2e58d21f6d2,e0167b686a47f225ef046b5b6cdb19658a2f3e809080296ae87c6f1e3dc64048,13072,20260915
255,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/CONSULTANT/31217840.pdf,31217840,CONSULTANT,pdfs/31217840.pdf,f02decf3efd77c42b2c8a25edee027e40afd695163843e8dc1f05b023d77d135,8332a20df8f9958daa3091b453cdd2d5d876443c02c20eca961adad92d9fb3e7,11306,20260915
256,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/HEALTHCARE/26585242.pdf,26585242,HEALTHCARE,pdfs/26585242.pdf,3c8fdd10974a66c6dbec6d81eff5b95d8c418952002ebc962e979f3898099b0b,2fe09e49dab7172ace989d6f8fec42b0e5dfdad3283d8dd3580add3c44ef34ea,5666,20260915
257,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/DESIGNER/34657584.pdf,34657584,DESIGNER,pdfs/34657584.pdf,790bc4d165eae4c0fb6add342397dbc5eb1a316cb39e6cb7457cb9692012d532,b8a6058ba82bc4e303afeb284baeb624bf2bc68ead9242af19d674c8e874b13d,6184,20260915
258,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/SALES/28139742.pdf,28139742,SALES,pdfs/28139742.pdf,d941b4414f21e19615954c34f1e8ec88e5bbb1298cb3de18ae91b04f49c762ae,729aefc7e3863db526ed5c4591296b989c9578af789cb8ab693d27108d3d216f,8210,20260915
259,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/BANKING/33370664.pdf,33370664,BANKING,pdfs/33370664.pdf,8c52b7468592830a4947ea391abd061476af9653de37b9eae1f3f5638c147188,31fadf600b10080c4231e3b6103edecccd43b34df53fe58b86683ccfe67b22a0,7345,20260915
260,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/SALES/19147494.pdf,19147494,SALES,pdfs/19147494.pdf,48e6e1aeadd24ceb400a70eddc8dfb3fc1e84dddc54fac4ef40bdcd12118d718,ee0aa9f4c0a200d101aa739e0cf7522e41047a40374ab7df31ef538e95dc50df,6405,20260915
261,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/CHEF/26189601.pdf,26189601,CHEF,pdfs/26189601.pdf,339ed4b4b16b5ecac931127897a3a8ae18531e48b111b67f4b83757e1a253305,2f6d1be0f9e43c287a8883fa1c2863aba74eb6e2b67f2b08a2d460cea8402c35,5351,20260915
262,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/PUBLIC-RELATIONS/13129275.pdf,13129275,PUBLIC-RELATIONS,pdfs/13129275.pdf,e99dc09304b163a0bcda6f2c015d522114a7ed2d99b77c8e322c241ebdf9d11f,9075370bc87ecdcca8cbb932df90e3facdd51493522c41625b39955fed3c7540,6197,20260915
263,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/ACCOUNTANT/15289348.pdf,15289348,ACCOUNTANT,pdfs/15289348.pdf,8ae994971379285cfed9f2afb8fbf520dac053d401c2e346b8857dc90c38e6cb,a6557e49f3fee51cce899db212a8d271feec84d01d0661ed07d55fe7432e893f,9554,20260915
264,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/HEALTHCARE/54934269.pdf,54934269,HEALTHCARE,pdfs/54934269.pdf,1ae4994e9364c6c1b470b7aac9af9e36f9b91c8bebee98dd2c713aa3c8eac480,1c93f008b4a2442d29dcc78b059a796643887c13c5c6a4f1d2ff3acfc50fb3c1,7125,20260915
265,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/AVIATION/42546558.pdf,42546558,AVIATION,pdfs/42546558.pdf,e2c47d66c2ac0077525e235cb0db8f4799c7bd7577883cb8f8236e818d533ba5,b89f5dc67d65b5a0f8a0c8c8be449bbdb36d09f9c710964115d056e876d0caa2,5961,20260915
266,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/HR/13376919.pdf,13376919,HR,pdfs/13376919.pdf,0e873b5f92c0c892c2b49d4978afe8ce1c6318dee3f361c82bd0cdd9b344d497,da102d3f6b72cbea47fe64beecb3c52f3ff10433d349f7d0b227c5c12b1fcfcf,5109,20260915
267,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/HEALTHCARE/20748468.pdf,20748468,HEALTHCARE,pdfs/20748468.pdf,6be0f5421786884edc72f854d397c56fc26dde080aa720bd60ed355249cad2a8,c20ecf196f2c177680256f2e9bf011833db5d924fc9f87c01770bc693620d18c,11013,20260915
268,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/FITNESS/67032711.pdf,67032711,FITNESS,pdfs/67032711.pdf,9a960f1330d63ad6995482c0eaa92673a5ec57ebe26d112416fe4255ce36fea2,d4c3886a0691e51cfbbcc82d34d2d9d3bedc6097f78208f22814e381c8741800,5457,20260915
269,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/ADVOCATE/17847636.pdf,17847636,ADVOCATE,pdfs/17847636.pdf,42eb49098da97369e6dcef71530a4ab73ed0c6b8bf5cbf1b39d7f373cd14d8f4,f80923b37e051ce36fc12c581549c1f74eadb8eea8f90212c55ad7ce191db8e0,5715,20260915
270,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/CONSULTANT/23302948.pdf,23302948,CONSULTANT,pdfs/23302948.pdf,db2bb2af6b44dfe88428eaa3718d7593e4760ddf625e7c13044cccd1f0b02e41,6022742e3f90d221a478ebe8fee20918b3e575c3ef769344cbd392418fec85df,8890,20260915
271,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/AGRICULTURE/18264694.pdf,18264694,AGRICULTURE,pdfs/18264694.pdf,94018bcd4404b6926c7772ff4638608c7cbeab36dcaa50912e6ccf6d09c829d4,b846a0e46c721c2ed9574c7b5c35884d68ad5c57f6a5a82e94f9986cc038839d,12879,20260915
272,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/APPAREL/26098594.pdf,26098594,APPAREL,pdfs/26098594.pdf,6cba95118e4279dd7c1f95fb45431fd2954a11009baadadd58f2a0adaac05b0d,c1b07369c9b9e6dbcfe72957ba6b52f3afbee6e67da07476b4afeb9b3562c060,6360,20260915
273,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/ADVOCATE/31040875.pdf,31040875,ADVOCATE,pdfs/31040875.pdf,e146b839b702753b6bf81a71cd73cc40b178565274e5c64b00efca0466ed36f8,524187beffa3e3a05c66d6004a39fec8856f31cf42c56fc759e2cf7e028cd36c,2989,20260915
274,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/HR/30862904.pdf,30862904,HR,pdfs/30862904.pdf,94522797b6cde0c01a9921015db14a0154872eade03fa5fb1e392731fa250366,b573ec42900e0f73c8f2f66cea3fadd476d0c0bcbbbdd6e6cc4171d0dc233e96,7044,20260915
275,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/CHEF/35157762.pdf,35157762,CHEF,pdfs/35157762.pdf,ce1ce2403703e54b799b0293c60add696755d66dcba92c90da44569db52232e0,2ffe11dd03dc068681de9b43ca8a0ccb7c3c47b6779823ef84219fb0342f2f62,5809,20260915
276,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/AGRICULTURE/20006992.pdf,20006992,AGRICULTURE,pdfs/20006992.pdf,b1d162feaa1713a7d158842e286355b0e2e6c1f0b72da5acbbf334f26b6252e1,363f6faa3b871c5cd8832ef247d5826ed523fc217276d240137f2d8470fdd8fa,6152,20260915
277,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/ACCOUNTANT/14470533.pdf,14470533,ACCOUNTANT,pdfs/14470533.pdf,d45961df62db6cfd5c50b15ba221672739c44c6d3dbd4d15d320514a6167daef,925c4409e70636ae8de35493697f99911399e268e063c479d248a6066ce676c3,6513,20260915
278,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/HR/26202430.pdf,26202430,HR,pdfs/26202430.pdf,29d3d7b2e31c17092ca2c0016c4651f0156e6bccb0783c23c0ddd84337c52a79,7601c6bd0c8ddb084d5caa443d460b07550a17a8691a346ee79476870216a987,8621,20260915
279,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/PUBLIC-RELATIONS/14611516.pdf,14611516,PUBLIC-RELATIONS,pdfs/14611516.pdf,3a2a9e9d2f18a72d97cc42b46e3a93f3ff21b6980280f80270378fcabc90c728,4b30203e24dabf539dc7eea0db77866f4258f477e79f2aec333a76777988b812,8531,20260915
280,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/APPAREL/23719943.pdf,23719943,APPAREL,pdfs/23719943.pdf,e0666811c71f4f68f083145fbf447432551dceab2e8f3feb3e9390a6c91e9887,d9add451343e2efdbe6e15a319235444864d5474e121afbe76e7b3cf9f4371e0,5636,20260915
281,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/INFORMATION-TECHNOLOGY/57002858.pdf,57002858,INFORMATION-TECHNOLOGY,pdfs/57002858.pdf,bc033b0a986993e22b82a71a79375a88998ae210299d375d7a168a12dce32a83,409ab86c35a77bc5e29d159f00c2fdfc7b0eb11d3cb5e5287874bc4aa7595e79,5439,20260915
282,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/CONSULTANT/17025292.pdf,17025292,CONSULTANT,pdfs/17025292.pdf,56fb4f14a634f1ff08bcedf11f06ac3cea6c8a9d16a6ef39410fb7489dbe8508,4dc1654f24c49fc62d347a9a65e7ae2ba8fff0ffb17a4d89deb0e56b8a16321c,5906,20260915
283,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/BUSINESS-DEVELOPMENT/11551946.pdf,11551946,BUSINESS-DEVELOPMENT,pdfs/11551946.pdf,6fdeaeae9292e35ef9b597b34e6d31dfb3beb3a7f94b0da72c2ca537b63fc147,7acf808f2d1e5fea99324a2db5088284459a7c3c2fbb7461a039b02283255594,7871,20260915
284,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/INFORMATION-TECHNOLOGY/89413122.pdf,89413122,INFORMATION-TECHNOLOGY,pdfs/89413122.pdf,a56c1094a07c28d4c3c05e503825b6cb0fb2d3a86cc173688ba39855219120a1,f359031d4e41a1d3af99514113946ec6de3d157ef9b9c09637ba1932657b0a5d,5411,20260915
285,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/AVIATION/10176815.pdf,10176815,AVIATION,pdfs/10176815.pdf,26ea30f92442efc214bf557ed2d78ef06a7b0e6375fd422b10c1bcf700845766,290a556760e02653b7cf6a1076df4e9774778aeb9f9635a6a5462a018f0a33ed,5888,20260915
286,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/APPAREL/12860543.pdf,12860543,APPAREL,pdfs/12860543.pdf,eb55201c413d8edf0a3313b80c47844d36ead094977aabb426d455656be8554b,f6d8c29b8261853be6d91a3aae67b4d2cc58c7d3e54645f5924bebd53ae8ce5e,6481,20260915
287,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/CONSULTANT/95350373.pdf,95350373,CONSULTANT,pdfs/95350373.pdf,865e9b70844a2a161281361cae04663998204bc863e9d4a6dbf3cc700a9cf5c5,c0578e03f4953b406724da6d71d7062a96aa2145a54ba00824ab82a9b7e316b3,4968,20260915
288,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/HR/18557164.pdf,18557164,HR,pdfs/18557164.pdf,d60898bf38b721b8db9be59f85b819905292fa35b3551826cfb247cc31aa5bf2,9a93992d51c66b394816f55e6b5ab626f8fd6777dab67c2d6264779d038d3443,5258,20260915
289,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/FITNESS/12923795.pdf,12923795,FITNESS,pdfs/12923795.pdf,066d6f9b33b80ae6dd8fd8bdd5f155430d69e3fe2a228644f156cbe2366b892f,cd41b465bf0dff20e663d5db6a803bd0860b671ef7fa06eb06213e85ea0de41b,9522,20260915
290,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/TEACHER/10527994.pdf,10527994,TEACHER,pdfs/10527994.pdf,7c8c1cbe5e45f0ba89b4f5255001ccdc006185bc714d03b786d8384fe1441fb8,ef4493fe64d4ec271d112af648e802cc1be9e4f687f08d3b340c1197ee858a8b,1757,20260915
291,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/ENGINEERING/28630325.pdf,28630325,ENGINEERING,pdfs/28630325.pdf,385adcb8a82fd2317eb351bd72f4e7be98ce722e9a5a06d0f603e5ce9555eed5,638659d175d00bc470ff0f40e6a22a05c5485027ee1e518f6c01dcfed255401b,2902,20260915
292,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/TEACHER/22884757.pdf,22884757,TEACHER,pdfs/22884757.pdf,1e32c39e1d7b2ed8dfeeab443b84b08a8fb3d6abc520574d13d7955fe0663ecc,6fca2f319eb3af7489609d5ed3b660ae104a03ab05fd20e4f37a937589d675a1,3075,20260915
293,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/ADVOCATE/11963737.pdf,11963737,ADVOCATE,pdfs/11963737.pdf,9ee3eaa1bf0507fc37cae9f26be18a306effd24ca207b8db69bcbb624517e8cc,475319b702d1c89463d925c471d91721533fbfbf746130abbf2423b53c2d2782,5164,20260915
294,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/INFORMATION-TECHNOLOGY/91121135.pdf,91121135,INFORMATION-TECHNOLOGY,pdfs/91121135.pdf,0b2983765b09c3cdf1daece1b69937b255cef07414f7cabe69bfe7582bea4a5b,bc7c832aa86063058878b14475e2e5bb141b0cdf9b8e687a44f6c745815d5d6d,7569,20260915
295,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/ADVOCATE/19926135.pdf,19926135,ADVOCATE,pdfs/19926135.pdf,05e37bf7e55c479e0371b2935e782a39b9ed1a9b7553303266f2914d8ee7277a,cc166162612321ba16f7de79d71e75262d222939ede2ea8d393479a1d04003a1,5886,20260915
296,snehaanbhawal/resume-dataset,https://www.kaggle.com/datasets/snehaanbhawal/resume-dataset,data/data/CHEF/29775391.pdf,29775391,CHEF,pdfs/29775391.pdf,07376135bef77310a1804eaff4a2638c189ca0974ae6b89894f4ac1f840df52f,3d5cad9fe4f0ffe883c4a7be6e021e35eb8abf6626392fd55b25eb119a6cf24a,9911,20260915
