pair_id,jd_id,job_title,job_url,job_text_sha256,fit_group,baseline_fit_score,baseline_decision,source_id,source_category,archive_entry,clean_pdf,clean_pdf_sha256,clean_extracted_text,baseline_result,source_pages,lexical_rank
jd_17_r03,jd_17,Social Media Coordinator,https://jobs.lever.co/promenade/4d44c10a-9621-4e03-8e52-69ffbe633abb,47686a4f9bfbb96271e9b6bd1f457f65215f3d85c54ae59dc9a0d87170670523,likely_fit,85,pass,19444529,DIGITAL-MEDIA,data/data/DIGITAL-MEDIA/19444529.pdf,clean_pdfs/jd_17/jd_17_r03_19444529.pdf,39f287c93a47e195a83f0fe15e31001fc258eecc792b7f417d3a0fb73058b78a,candidate_text/19444529.txt,candidate_screening/jd_17_19444529.json,2,11
jd_17_r04,jd_17,Social Media Coordinator,https://jobs.lever.co/promenade/4d44c10a-9621-4e03-8e52-69ffbe633abb,47686a4f9bfbb96271e9b6bd1f457f65215f3d85c54ae59dc9a0d87170670523,likely_fit,75,pass,22706174,DIGITAL-MEDIA,data/data/DIGITAL-MEDIA/22706174.pdf,clean_pdfs/jd_17/jd_17_r04_22706174.pdf,ef7658994a5841327ee174a3e8c989e6301fcceae0c47509fc2601137c2ea28b,candidate_text/22706174.txt,candidate_screening/jd_17_22706174.json,2,2
jd_17_r05,jd_17,Social Media Coordinator,https://jobs.lever.co/promenade/4d44c10a-9621-4e03-8e52-69ffbe633abb,47686a4f9bfbb96271e9b6bd1f457f65215f3d85c54ae59dc9a0d87170670523,likely_fit,75,pass,13837784,DIGITAL-MEDIA,data/data/DIGITAL-MEDIA/13837784.pdf,clean_pdfs/jd_17/jd_17_r05_13837784.pdf,4acfb57384fc5633b0e161b09b9fb3b3af3d131cf2537b8d528defae6cc53bb0,candidate_text/13837784.txt,candidate_screening/jd_17_13837784.json,1,3
jd_17_r06,jd_17,Social Media Coordinator,https://jobs.lever.co/promenade/4d44c10a-9621-4e03-8e52-69ffbe633abb,47686a4f9bfbb96271e9b6bd1f457f65215f3d85c54ae59dc9a0d87170670523,likely_nonfit,65,fail,23810469,DIGITAL-MEDIA,data/data/DIGITAL-MEDIA/23810469.pdf,clean_pdfs/jd_17/jd_17_r06_23810469.pdf,4b893c6d170ef32c1ed8100810f23814e728e454e91528d521c28f2216496088,candidate_text/23810469.txt,candidate_screening/jd_17_23810469.json,2,4
jd_17_r07,jd_17,Social Media Coordinator,https://jobs.lever.co/promenade/4d44c10a-9621-4e03-8e52-69ffbe633abb,47686a4f9bfbb96271e9b6bd1f457f65215f3d85c54ae59dc9a0d87170670523,likely_nonfit,65,fail,28679359,DIGITAL-MEDIA,data/data/DIGITAL-MEDIA/28679359.pdf,clean_pdfs/jd_17/jd_17_r07_28679359.pdf,6494c216d31967c349a8aee772b03357fd69531c63208d90f9f5f1ea03ecbb5d,candidate_text/28679359.txt,candidate_screening/jd_17_28679359.json,2,6
jd_17_r08,jd_17,Social Media Coordinator,https://jobs.lever.co/promenade/4d44c10a-9621-4e03-8e52-69ffbe633abb,47686a4f9bfbb96271e9b6bd1f457f65215f3d85c54ae59dc9a0d87170670523,likely_nonfit,65,fail,79759716,BUSINESS-DEVELOPMENT,data/data/BUSINESS-DEVELOPMENT/79759716.pdf,clean_pdfs/jd_17/jd_17_r08_79759716.pdf,aae49235bafb3583c6350db5c7c99bb4ba945819490064af65ced12c686743f4,candidate_text/79759716.txt,candidate_screening/jd_17_79759716.json,2,7
jd_17_r09,jd_17,Social Media Coordinator,https://jobs.lever.co/promenade/4d44c10a-9621-4e03-8e52-69ffbe633abb,47686a4f9bfbb96271e9b6bd1f457f65215f3d85c54ae59dc9a0d87170670523,likely_nonfit,65,fail,16276121,DIGITAL-MEDIA,data/data/DIGITAL-MEDIA/16276121.pdf,clean_pdfs/jd_17/jd_17_r09_16276121.pdf,4fca90f3404d120c4000ab3b740eafe93088b85e6c39eedc5e7ff17983753837,candidate_text/16276121.txt,candidate_screening/jd_17_16276121.json,1,8
jd_17_r10,jd_17,Social Media Coordinator,https://jobs.lever.co/promenade/4d44c10a-9621-4e03-8e52-69ffbe633abb,47686a4f9bfbb96271e9b6bd1f457f65215f3d85c54ae59dc9a0d87170670523,likely_nonfit,65,fail,26167298,CONSULTANT,data/data/CONSULTANT/26167298.pdf,clean_pdfs/jd_17/jd_17_r10_26167298.pdf,73c42b4a537f30b796d1000dfad0301e006f27fe22434fb3d06cb82d924897f1,candidate_text/26167298.txt,candidate_screening/jd_17_26167298.json,3,29
jd_18_r01,jd_18,Enterprise Sales Executive,https://careers.datadoghq.com/detail/7405831/?gh_jid=7405831,73838d151e4d53870850e33933367f98283e1c572496bd812cf9655ec4c69663,likely_fit,85,pass,14825300,BUSINESS-DEVELOPMENT,data/data/BUSINESS-DEVELOPMENT/14825300.pdf,clean_pdfs/jd_18/jd_18_r01_14825300.pdf,3c9dbff1ee42bf90925461768ff5b77a4c89adac10988585f93fe3446d5247be,candidate_text/14825300.txt,candidate_screening/jd_18_14825300.json,2,6
jd_18_r02,jd_18,Enterprise Sales Executive,https://careers.datadoghq.com/detail/7405831/?gh_jid=7405831,73838d151e4d53870850e33933367f98283e1c572496bd812cf9655ec4c69663,likely_fit,85,pass,10704573,BUSINESS-DEVELOPMENT,data/data/BUSINESS-DEVELOPMENT/10704573.pdf,clean_pdfs/jd_18/jd_18_r02_10704573.pdf,917b48e3742be3ed53d21f8503f4dfbd6a4145b08f1e1be54051c7a68463e0bc,candidate_text/10704573.txt,candidate_screening/jd_18_10704573.json,2,15
jd_18_r03,jd_18,Enterprise Sales Executive,https://careers.datadoghq.com/detail/7405831/?gh_jid=7405831,73838d151e4d53870850e33933367f98283e1c572496bd812cf9655ec4c69663,likely_fit,78,pass,14070138,BUSINESS-DEVELOPMENT,data/data/BUSINESS-DEVELOPMENT/14070138.pdf,clean_pdfs/jd_18/jd_18_r03_14070138.pdf,f653a21bc996d1a38aec65b0a1bcfe96298555c5b631482ea4350c1a8f7f76f2,candidate_text/14070138.txt,candidate_screening/jd_18_14070138.json,2,12
jd_18_r04,jd_18,Enterprise Sales Executive,https://careers.datadoghq.com/detail/7405831/?gh_jid=7405831,73838d151e4d53870850e33933367f98283e1c572496bd812cf9655ec4c69663,likely_fit,78,pass,18293620,BUSINESS-DEVELOPMENT,data/data/BUSINESS-DEVELOPMENT/18293620.pdf,clean_pdfs/jd_18/jd_18_r04_18293620.pdf,87582f2fe6d288afed36cc809da2784b292e2bd9d43743bfeb5c5919bad7595f,candidate_text/18293620.txt,candidate_screening/jd_18_18293620.json,2,72
jd_18_r05,jd_18,Enterprise Sales Executive,https://careers.datadoghq.com/detail/7405831/?gh_jid=7405831,73838d151e4d53870850e33933367f98283e1c572496bd812cf9655ec4c69663,likely_fit,75,pass,16846478,BUSINESS-DEVELOPMENT,data/data/BUSINESS-DEVELOPMENT/16846478.pdf,clean_pdfs/jd_18/jd_18_r05_16846478.pdf,269c7d306e19e0f8c6449ba7067e6e36488cfe7c01b8cd5a674aba240c80cb4c,candidate_text/16846478.txt,candidate_screening/jd_18_16846478.json,3,27
jd_18_r06,jd_18,Enterprise Sales Executive,https://careers.datadoghq.com/detail/7405831/?gh_jid=7405831,73838d151e4d53870850e33933367f98283e1c572496bd812cf9655ec4c69663,likely_nonfit,65,fail,47067533,BUSINESS-DEVELOPMENT,data/data/BUSINESS-DEVELOPMENT/47067533.pdf,clean_pdfs/jd_18/jd_18_r06_47067533.pdf,24f2240e0d111053dfa8e0302b8b0da3d4e720890d69e3fd1409a54ffba3d814,candidate_text/47067533.txt,candidate_screening/jd_18_47067533.json,2,1
jd_18_r07,jd_18,Enterprise Sales Executive,https://careers.datadoghq.com/detail/7405831/?gh_jid=7405831,73838d151e4d53870850e33933367f98283e1c572496bd812cf9655ec4c69663,likely_nonfit,65,fail,36170003,BUSINESS-DEVELOPMENT,data/data/BUSINESS-DEVELOPMENT/36170003.pdf,clean_pdfs/jd_18/jd_18_r07_36170003.pdf,81faacfd60b5de79c48f80bf5f285d5eb081b0983190c26d7084bac07b24afb0,candidate_text/36170003.txt,candidate_screening/jd_18_36170003.json,2,2
jd_18_r08,jd_18,Enterprise Sales Executive,https://careers.datadoghq.com/detail/7405831/?gh_jid=7405831,73838d151e4d53870850e33933367f98283e1c572496bd812cf9655ec4c69663,likely_nonfit,65,fail,27850777,BUSINESS-DEVELOPMENT,data/data/BUSINESS-DEVELOPMENT/27850777.pdf,clean_pdfs/jd_18/jd_18_r08_27850777.pdf,aff9bfb18e8eb1c875fb12bc1ee5369c88f5bc04307e018366da95efd2163284,candidate_text/27850777.txt,candidate_screening/jd_18_27850777.json,2,3
jd_18_r09,jd_18,Enterprise Sales Executive,https://careers.datadoghq.com/detail/7405831/?gh_jid=7405831,73838d151e4d53870850e33933367f98283e1c572496bd812cf9655ec4c69663,likely_nonfit,45,fail,10228751,BUSINESS-DEVELOPMENT,data/data/BUSINESS-DEVELOPMENT/10228751.pdf,clean_pdfs/jd_18/jd_18_r09_10228751.pdf,18709d0ddc3780f61146d52b671b89305109b7f77948e72ff6de9f21e75e1dbc,candidate_text/10228751.txt,candidate_screening/jd_18_10228751.json,1,61
jd_18_r10,jd_18,Enterprise Sales Executive,https://careers.datadoghq.com/detail/7405831/?gh_jid=7405831,73838d151e4d53870850e33933367f98283e1c572496bd812cf9655ec4c69663,likely_nonfit,45,fail,10501991,BUSINESS-DEVELOPMENT,data/data/BUSINESS-DEVELOPMENT/10501991.pdf,clean_pdfs/jd_18/jd_18_r10_10501991.pdf,de8fa34d4816015e897dbb9e8ae526a87d638a71c806ee1c2351eabfdc136ee4,candidate_text/10501991.txt,candidate_screening/jd_18_10501991.json,3,73
jd_19_r01,jd_19,Customer Service Representitive,https://jobs.lever.co/promenade/baa8fb41-da6b-4c49-989a-9d7d26e275f6,0f3f233056149bc91ef158ee1b6f002f265e545a1cd1e4e3f6874bc7cee830c8,likely_fit,85,pass,75744306,HEALTHCARE,data/data/HEALTHCARE/75744306.pdf,clean_pdfs/jd_19/jd_19_r01_75744306.pdf,9924b6f6f0eb0ace2eae930a5d6a0496d69d83f19c21cb2b65eced06c144e656,candidate_text/75744306.txt,candidate_screening/jd_19_75744306.json,2,19
jd_19_r02,jd_19,Customer Service Representitive,https://jobs.lever.co/promenade/baa8fb41-da6b-4c49-989a-9d7d26e275f6,0f3f233056149bc91ef158ee1b6f002f265e545a1cd1e4e3f6874bc7cee830c8,likely_fit,78,pass,20490741,DIGITAL-MEDIA,data/data/DIGITAL-MEDIA/20490741.pdf,clean_pdfs/jd_19/jd_19_r02_20490741.pdf,bcee11e90ef659370fd5aa1008a3f28d588ae275aa12935108943586d17b988a,candidate_text/20490741.txt,candidate_screening/jd_19_20490741.json,4,5
jd_19_r03,jd_19,Customer Service Representitive,https://jobs.lever.co/promenade/baa8fb41-da6b-4c49-989a-9d7d26e275f6,0f3f233056149bc91ef158ee1b6f002f265e545a1cd1e4e3f6874bc7cee830c8,likely_fit,78,pass,35474904,ADVOCATE,data/data/ADVOCATE/35474904.pdf,clean_pdfs/jd_19/jd_19_r03_35474904.pdf,7b7f0343016c5dd97c0121dbaede80d9c20186113462029c35c6fe2ab6c11cbe,candidate_text/35474904.txt,candidate_screening/jd_19_35474904.json,2,9
jd_19_r04,jd_19,Customer Service Representitive,https://jobs.lever.co/promenade/baa8fb41-da6b-4c49-989a-9d7d26e275f6,0f3f233056149bc91ef158ee1b6f002f265e545a1cd1e4e3f6874bc7cee830c8,likely_fit,78,pass,29399491,SALES,data/data/SALES/29399491.pdf,clean_pdfs/jd_19/jd_19_r04_29399491.pdf,41bfe5b442e51111d8ae989acf6ab78f05640f46035b3ae4ee146fafc4bfd593,candidate_text/29399491.txt,candidate_screening/jd_19_29399491.json,2,12
jd_19_r05,jd_19,Customer Service Representitive,https://jobs.lever.co/promenade/baa8fb41-da6b-4c49-989a-9d7d26e275f6,0f3f233056149bc91ef158ee1b6f002f265e545a1cd1e4e3f6874bc7cee830c8,likely_fit,78,pass,19473948,SALES,data/data/SALES/19473948.pdf,clean_pdfs/jd_19/jd_19_r05_19473948.pdf,dfd806fae608ca5a41bef8ecc94bd01dee228f03686579e05dacd7b8cb7b1d9d,candidate_text/19473948.txt,candidate_screening/jd_19_19473948.json,2,16
jd_19_r06,jd_19,Customer Service Representitive,https://jobs.lever.co/promenade/baa8fb41-da6b-4c49-989a-9d7d26e275f6,0f3f233056149bc91ef158ee1b6f002f265e545a1cd1e4e3f6874bc7cee830c8,likely_nonfit,65,fail,17189156,BANKING,data/data/BANKING/17189156.pdf,clean_pdfs/jd_19/jd_19_r06_17189156.pdf,96be511e882cdb541dc657e9e7f56a295db661d94611cef08ad42a367303df0f,candidate_text/17189156.txt,candidate_screening/jd_19_17189156.json,2,6
jd_19_r07,jd_19,Customer Service Representitive,https://jobs.lever.co/promenade/baa8fb41-da6b-4c49-989a-9d7d26e275f6,0f3f233056149bc91ef158ee1b6f002f265e545a1cd1e4e3f6874bc7cee830c8,likely_nonfit,65,fail,36074301,SALES,data/data/SALES/36074301.pdf,clean_pdfs/jd_19/jd_19_r07_36074301.pdf,2a48e6407adc3a7431e33e0d238ced22ec2d2ce128ad20f4bd4b19e9da66b699,candidate_text/36074301.txt,candidate_screening/jd_19_36074301.json,2,8
jd_19_r08,jd_19,Customer Service Representitive,https://jobs.lever.co/promenade/baa8fb41-da6b-4c49-989a-9d7d26e275f6,0f3f233056149bc91ef158ee1b6f002f265e545a1cd1e4e3f6874bc7cee830c8,likely_nonfit,65,fail,26691587,APPAREL,data/data/APPAREL/26691587.pdf,clean_pdfs/jd_19/jd_19_r08_26691587.pdf,4580025dfc4cedec3d07fbd91d5f97a169de067be603b8a54a47f9d811b06e80,candidate_text/26691587.txt,candidate_screening/jd_19_26691587.json,2,10
jd_19_r09,jd_19,Customer Service Representitive,https://jobs.lever.co/promenade/baa8fb41-da6b-4c49-989a-9d7d26e275f6,0f3f233056149bc91ef158ee1b6f002f265e545a1cd1e4e3f6874bc7cee830c8,likely_nonfit,65,fail,36970996,SALES,data/data/SALES/36970996.pdf,clean_pdfs/jd_19/jd_19_r09_36970996.pdf,f32fea19a99685b5cb52704ee248a675656b93aa5b0cd9cea8cf2a54560726a2,candidate_text/36970996.txt,candidate_screening/jd_19_36970996.json,3,13
jd_19_r10,jd_19,Customer Service Representitive,https://jobs.lever.co/promenade/baa8fb41-da6b-4c49-989a-9d7d26e275f6,0f3f233056149bc91ef158ee1b6f002f265e545a1cd1e4e3f6874bc7cee830c8,likely_nonfit,45,fail,29134721,SALES,data/data/SALES/29134721.pdf,clean_pdfs/jd_19/jd_19_r10_29134721.pdf,aeef54eb9ada07b586922a25efbe359522d932280bf5ec9b77b6b9bd801e91d1,candidate_text/29134721.txt,candidate_screening/jd_19_29134721.json,4,11
jd_20_r01,jd_20,"Recruiter II, Business Recruiting",https://careers.datadoghq.com/detail/8041182/?gh_jid=8041182,7b7f2a83da59a483ceb2bb1198ad739ee2df4dc773caffdeac78a7b25742d08d,likely_fit,85,pass,19179079,HR,data/data/HR/19179079.pdf,clean_pdfs/jd_20/jd_20_r01_19179079.pdf,bd02cc351dcb0571ec60edc0f6068d802d289626e51ddb336ee60b83cb9d0ca4,candidate_text/19179079.txt,candidate_screening/jd_20_19179079.json,3,1
jd_20_r02,jd_20,"Recruiter II, Business Recruiting",https://careers.datadoghq.com/detail/8041182/?gh_jid=8041182,7b7f2a83da59a483ceb2bb1198ad739ee2df4dc773caffdeac78a7b25742d08d,likely_fit,85,pass,18297650,HR,data/data/HR/18297650.pdf,clean_pdfs/jd_20/jd_20_r02_18297650.pdf,20f95566d86a8dfc621b15304c016e5e369243b71bf803abcc351e0f93a51df3,candidate_text/18297650.txt,candidate_screening/jd_20_18297650.json,2,2
jd_20_r03,jd_20,"Recruiter II, Business Recruiting",https://careers.datadoghq.com/detail/8041182/?gh_jid=8041182,7b7f2a83da59a483ceb2bb1198ad739ee2df4dc773caffdeac78a7b25742d08d,likely_fit,85,pass,91930382,HR,data/data/HR/91930382.pdf,clean_pdfs/jd_20/jd_20_r03_91930382.pdf,26cad4d2cd6f94d7ee469863593bb87b0b361ea9083bde532204bcce2bc8e39a,candidate_text/91930382.txt,candidate_screening/jd_20_91930382.json,1,7
jd_20_r04,jd_20,"Recruiter II, Business Recruiting",https://careers.datadoghq.com/detail/8041182/?gh_jid=8041182,7b7f2a83da59a483ceb2bb1198ad739ee2df4dc773caffdeac78a7b25742d08d,likely_fit,85,pass,25676643,HR,data/data/HR/25676643.pdf,clean_pdfs/jd_20/jd_20_r04_25676643.pdf,c5d1d1679982be712629282710910547b01d28448fde1f16aaa6cd87ff8e2fbb,candidate_text/25676643.txt,candidate_screening/jd_20_25676643.json,3,21
jd_20_r05,jd_20,"Recruiter II, Business Recruiting",https://careers.datadoghq.com/detail/8041182/?gh_jid=8041182,7b7f2a83da59a483ceb2bb1198ad739ee2df4dc773caffdeac78a7b25742d08d,likely_fit,85,pass,18827609,HR,data/data/HR/18827609.pdf,clean_pdfs/jd_20/jd_20_r05_18827609.pdf,01706254e879fff2fc8ee407ae7b8ef1554fc164350263c923e19548f698a2d7,candidate_text/18827609.txt,candidate_screening/jd_20_18827609.json,2,30
jd_20_r06,jd_20,"Recruiter II, Business Recruiting",https://careers.datadoghq.com/detail/8041182/?gh_jid=8041182,7b7f2a83da59a483ceb2bb1198ad739ee2df4dc773caffdeac78a7b25742d08d,likely_nonfit,65,fail,44476983,HR,data/data/HR/44476983.pdf,clean_pdfs/jd_20/jd_20_r06_44476983.pdf,3720fc5dea61f96ff62daf94e23151eafd787feff81c05524add686c31bb2d10,candidate_text/44476983.txt,candidate_screening/jd_20_44476983.json,2,20
jd_20_r07,jd_20,"Recruiter II, Business Recruiting",https://careers.datadoghq.com/detail/8041182/?gh_jid=8041182,7b7f2a83da59a483ceb2bb1198ad739ee2df4dc773caffdeac78a7b25742d08d,likely_nonfit,65,fail,17812897,HR,data/data/HR/17812897.pdf,clean_pdfs/jd_20/jd_20_r07_17812897.pdf,b73a8b9d5cde7a1928805b13858e1f8cd413d4c9a0ca11d06104161f445c9064,candidate_text/17812897.txt,candidate_screening/jd_20_17812897.json,2,22
jd_20_r08,jd_20,"Recruiter II, Business Recruiting",https://careers.datadoghq.com/detail/8041182/?gh_jid=8041182,7b7f2a83da59a483ceb2bb1198ad739ee2df4dc773caffdeac78a7b25742d08d,likely_nonfit,65,fail,28828844,HR,data/data/HR/28828844.pdf,clean_pdfs/jd_20/jd_20_r08_28828844.pdf,46cfaff1d59e8d568627ba77fe64fb54ade41c11edfd107105c1901ff86bcd50,candidate_text/28828844.txt,candidate_screening/jd_20_28828844.json,2,34
jd_20_r09,jd_20,"Recruiter II, Business Recruiting",https://careers.datadoghq.com/detail/8041182/?gh_jid=8041182,7b7f2a83da59a483ceb2bb1198ad739ee2df4dc773caffdeac78a7b25742d08d,likely_nonfit,65,fail,34740556,HR,data/data/HR/34740556.pdf,clean_pdfs/jd_20/jd_20_r09_34740556.pdf,7336dd0eaa96e466ab906808660a62a5f9336439c32c2b1525bcabbf6cdfa2f7,candidate_text/34740556.txt,candidate_screening/jd_20_34740556.json,2,37
jd_20_r10,jd_20,"Recruiter II, Business Recruiting",https://careers.datadoghq.com/detail/8041182/?gh_jid=8041182,7b7f2a83da59a483ceb2bb1198ad739ee2df4dc773caffdeac78a7b25742d08d,likely_nonfit,65,fail,30563572,HR,data/data/HR/30563572.pdf,clean_pdfs/jd_20/jd_20_r10_30563572.pdf,cfef10d8fffc4cfad603ce72c2232a8acb42b7792abccd40c8fa33b7ee545930,candidate_text/30563572.txt,candidate_screening/jd_20_30563572.json,2,39
