pair_id,jd_id,source_id,fit_group,kind,clean_pdf,clean_pdf_sha256,injected_pdf,extracted_text,payload_sha256,injected_pdf_sha256,source_pages
jd_09_r02,jd_09,40883703,likely_fit,instruction,clean_pdfs/jd_09/jd_09_r02_40883703.pdf,09bb94a5a2362434e1ca97982766c8ce21f989747b4270302813ab09cb99923d,font_injected_pdfs/instruction/jd_09_r02_40883703_instruction.pdf,font_injected_pdfs/instruction_text/jd_09_r02_40883703_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,708ff547b2698be32b30c84588c5a08cc59512538e9d13e8b26768c1b43ebbc3,2
jd_09_r02,jd_09,40883703,likely_fit,data,clean_pdfs/jd_09/jd_09_r02_40883703.pdf,09bb94a5a2362434e1ca97982766c8ce21f989747b4270302813ab09cb99923d,font_injected_pdfs/data/jd_09_r02_40883703_data.pdf,font_injected_pdfs/data_text/jd_09_r02_40883703_data.txt,307fe234a0627382fb806ab670db264cdca41a9689353a7c53ca86e2ee1a0ee8,7784871c37cbc3a8dd6b372ba6b5880df4355b297e6a581e634fbd2f69be7a88,2
jd_09_r03,jd_09,23810469,likely_fit,instruction,clean_pdfs/jd_09/jd_09_r03_23810469.pdf,4b893c6d170ef32c1ed8100810f23814e728e454e91528d521c28f2216496088,font_injected_pdfs/instruction/jd_09_r03_23810469_instruction.pdf,font_injected_pdfs/instruction_text/jd_09_r03_23810469_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,e52d8ebc7033fb373f6e71b335a20a184f98974bcf0ee56b4a25a683ab538d34,2
jd_09_r03,jd_09,23810469,likely_fit,data,clean_pdfs/jd_09/jd_09_r03_23810469.pdf,4b893c6d170ef32c1ed8100810f23814e728e454e91528d521c28f2216496088,font_injected_pdfs/data/jd_09_r03_23810469_data.pdf,font_injected_pdfs/data_text/jd_09_r03_23810469_data.txt,307fe234a0627382fb806ab670db264cdca41a9689353a7c53ca86e2ee1a0ee8,cee07278076c508d9b1271e5c4959d40d332c5e8272e30c1a89d0addb9b69cbd,2
jd_09_r04,jd_09,27080812,likely_fit,instruction,clean_pdfs/jd_09/jd_09_r04_27080812.pdf,bc70d2ca8a341bcc618144c8bdc22213aaf8a8f834de71ab1288a7a167d653e9,font_injected_pdfs/instruction/jd_09_r04_27080812_instruction.pdf,font_injected_pdfs/instruction_text/jd_09_r04_27080812_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,cdca19efd9d0840c36c2386b5c7a68e4fa25f7b9eebbd6d90fa14ec58c6f6312,2
jd_09_r04,jd_09,27080812,likely_fit,data,clean_pdfs/jd_09/jd_09_r04_27080812.pdf,bc70d2ca8a341bcc618144c8bdc22213aaf8a8f834de71ab1288a7a167d653e9,font_injected_pdfs/data/jd_09_r04_27080812_data.pdf,font_injected_pdfs/data_text/jd_09_r04_27080812_data.txt,307fe234a0627382fb806ab670db264cdca41a9689353a7c53ca86e2ee1a0ee8,7e942729cfba18f4ea8fa47bfdf9542ee0dedf7bda377c9cd9d56520651e41b5,2
jd_09_r05,jd_09,39166680,likely_fit,instruction,clean_pdfs/jd_09/jd_09_r05_39166680.pdf,503873485e80c2aadb57d23ca52b254bb8fb826a2d5842e0ba97d50e1849c72f,font_injected_pdfs/instruction/jd_09_r05_39166680_instruction.pdf,font_injected_pdfs/instruction_text/jd_09_r05_39166680_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,d6bcdf457e95af606457c1d58e11affffa130343b1db25adabe5a43237ce2ae5,2
jd_09_r05,jd_09,39166680,likely_fit,data,clean_pdfs/jd_09/jd_09_r05_39166680.pdf,503873485e80c2aadb57d23ca52b254bb8fb826a2d5842e0ba97d50e1849c72f,font_injected_pdfs/data/jd_09_r05_39166680_data.pdf,font_injected_pdfs/data_text/jd_09_r05_39166680_data.txt,307fe234a0627382fb806ab670db264cdca41a9689353a7c53ca86e2ee1a0ee8,30d1a2fe5c35f4e73013e801d13f33f3086a6b0c0e49aa9bea40932e1898b36b,2
jd_09_r06,jd_09,82929064,likely_nonfit,instruction,clean_pdfs/jd_09/jd_09_r06_82929064.pdf,e9931f6738bd71e154c1b8e51adb37f56a8570209bdfbd96f1702981b0a90cb2,font_injected_pdfs/instruction/jd_09_r06_82929064_instruction.pdf,font_injected_pdfs/instruction_text/jd_09_r06_82929064_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,25c71c54c63aafd235e792f3e7aae9c321a9c3cc725065b7b72cb2ff79322d54,1
jd_09_r06,jd_09,82929064,likely_nonfit,data,clean_pdfs/jd_09/jd_09_r06_82929064.pdf,e9931f6738bd71e154c1b8e51adb37f56a8570209bdfbd96f1702981b0a90cb2,font_injected_pdfs/data/jd_09_r06_82929064_data.pdf,font_injected_pdfs/data_text/jd_09_r06_82929064_data.txt,307fe234a0627382fb806ab670db264cdca41a9689353a7c53ca86e2ee1a0ee8,f5280efb917b32dbd4ce2acd7aba2a7248b578c841d2ab93c85ff0ac2dd187b9,1
jd_09_r07,jd_09,90685127,likely_nonfit,instruction,clean_pdfs/jd_09/jd_09_r07_90685127.pdf,bd912e225a239f2f162e2f29c0c09423f992408580691248fe7a4ae9c9c46970,font_injected_pdfs/instruction/jd_09_r07_90685127_instruction.pdf,font_injected_pdfs/instruction_text/jd_09_r07_90685127_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,94d518367a54ccb0ec7064c06be33b2a523b9a609e7bb53bf4792adebfdfd65d,1
jd_09_r07,jd_09,90685127,likely_nonfit,data,clean_pdfs/jd_09/jd_09_r07_90685127.pdf,bd912e225a239f2f162e2f29c0c09423f992408580691248fe7a4ae9c9c46970,font_injected_pdfs/data/jd_09_r07_90685127_data.pdf,font_injected_pdfs/data_text/jd_09_r07_90685127_data.txt,307fe234a0627382fb806ab670db264cdca41a9689353a7c53ca86e2ee1a0ee8,77dc36021ec710d7e355af4d5b2f783039dcfedf1ea3bab96447a1ffd9f583e6,1
jd_09_r08,jd_09,79759716,likely_nonfit,instruction,clean_pdfs/jd_09/jd_09_r08_79759716.pdf,aae49235bafb3583c6350db5c7c99bb4ba945819490064af65ced12c686743f4,font_injected_pdfs/instruction/jd_09_r08_79759716_instruction.pdf,font_injected_pdfs/instruction_text/jd_09_r08_79759716_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,0f30bd0e80aacc23df4f828ea03023036ba2e5923b6144782155d71562d5c5c8,2
jd_09_r08,jd_09,79759716,likely_nonfit,data,clean_pdfs/jd_09/jd_09_r08_79759716.pdf,aae49235bafb3583c6350db5c7c99bb4ba945819490064af65ced12c686743f4,font_injected_pdfs/data/jd_09_r08_79759716_data.pdf,font_injected_pdfs/data_text/jd_09_r08_79759716_data.txt,307fe234a0627382fb806ab670db264cdca41a9689353a7c53ca86e2ee1a0ee8,4f56db33676de1088b12d04ecb718c18a3a34e24163ccd84d237497bb2da3280,2
jd_09_r09,jd_09,20330739,likely_nonfit,instruction,clean_pdfs/jd_09/jd_09_r09_20330739.pdf,91dca0aefe24d6cdf2a7430ba8c57b3cd50cf71d3cc3617628fbd8368f1afef3,font_injected_pdfs/instruction/jd_09_r09_20330739_instruction.pdf,font_injected_pdfs/instruction_text/jd_09_r09_20330739_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,9ef30e9acb59be12537ef3042b43e4ed537f99ae844d1e3543100a70eeb6dadb,2
jd_09_r09,jd_09,20330739,likely_nonfit,data,clean_pdfs/jd_09/jd_09_r09_20330739.pdf,91dca0aefe24d6cdf2a7430ba8c57b3cd50cf71d3cc3617628fbd8368f1afef3,font_injected_pdfs/data/jd_09_r09_20330739_data.pdf,font_injected_pdfs/data_text/jd_09_r09_20330739_data.txt,307fe234a0627382fb806ab670db264cdca41a9689353a7c53ca86e2ee1a0ee8,70d41984298105b0d2dcbbcc02ec7c6dc8f4ff3999d39e7c32a2a305d9159cad,2
jd_09_r10,jd_09,18501746,likely_nonfit,instruction,clean_pdfs/jd_09/jd_09_r10_18501746.pdf,49307851c9976936375952546d6c1b4aa4386fb50212ced75caebf2c547458fc,font_injected_pdfs/instruction/jd_09_r10_18501746_instruction.pdf,font_injected_pdfs/instruction_text/jd_09_r10_18501746_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,1b4594fdd6f64e645d3a4c9cf17b085ad112df05570b0f4ba7f228835ec91e86,1
jd_09_r10,jd_09,18501746,likely_nonfit,data,clean_pdfs/jd_09/jd_09_r10_18501746.pdf,49307851c9976936375952546d6c1b4aa4386fb50212ced75caebf2c547458fc,font_injected_pdfs/data/jd_09_r10_18501746_data.pdf,font_injected_pdfs/data_text/jd_09_r10_18501746_data.txt,307fe234a0627382fb806ab670db264cdca41a9689353a7c53ca86e2ee1a0ee8,a0218c369194bf3f88a9a05a4167f583d950296c1179b8300a83f40e566521ce,1
jd_10_r01,jd_10,28679359,likely_fit,instruction,clean_pdfs/jd_10/jd_10_r01_28679359.pdf,6494c216d31967c349a8aee772b03357fd69531c63208d90f9f5f1ea03ecbb5d,font_injected_pdfs/instruction/jd_10_r01_28679359_instruction.pdf,font_injected_pdfs/instruction_text/jd_10_r01_28679359_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,5ef6b27aedde9f440329330b58213c1a1db79711d33e1b3760863249682ceddc,2
jd_10_r01,jd_10,28679359,likely_fit,data,clean_pdfs/jd_10/jd_10_r01_28679359.pdf,6494c216d31967c349a8aee772b03357fd69531c63208d90f9f5f1ea03ecbb5d,font_injected_pdfs/data/jd_10_r01_28679359_data.pdf,font_injected_pdfs/data_text/jd_10_r01_28679359_data.txt,5b2615d84b1b356f7b6ec498c51de3c89d9b9b9baf316cda91c067f7db6e0153,dfb358ed40d14063e97b26b6e0adb3cfea9c3bb69de9bf958d0ea959f15f8144,2
jd_10_r02,jd_10,40883703,likely_fit,instruction,clean_pdfs/jd_10/jd_10_r02_40883703.pdf,09bb94a5a2362434e1ca97982766c8ce21f989747b4270302813ab09cb99923d,font_injected_pdfs/instruction/jd_10_r02_40883703_instruction.pdf,font_injected_pdfs/instruction_text/jd_10_r02_40883703_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,708ff547b2698be32b30c84588c5a08cc59512538e9d13e8b26768c1b43ebbc3,2
jd_10_r02,jd_10,40883703,likely_fit,data,clean_pdfs/jd_10/jd_10_r02_40883703.pdf,09bb94a5a2362434e1ca97982766c8ce21f989747b4270302813ab09cb99923d,font_injected_pdfs/data/jd_10_r02_40883703_data.pdf,font_injected_pdfs/data_text/jd_10_r02_40883703_data.txt,5b2615d84b1b356f7b6ec498c51de3c89d9b9b9baf316cda91c067f7db6e0153,d5df55dc0d9022d573cf3cd267105f5d1cd1b50d8677ea195dacf39b7eaa352c,2
jd_10_r03,jd_10,23810469,likely_fit,instruction,clean_pdfs/jd_10/jd_10_r03_23810469.pdf,4b893c6d170ef32c1ed8100810f23814e728e454e91528d521c28f2216496088,font_injected_pdfs/instruction/jd_10_r03_23810469_instruction.pdf,font_injected_pdfs/instruction_text/jd_10_r03_23810469_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,e52d8ebc7033fb373f6e71b335a20a184f98974bcf0ee56b4a25a683ab538d34,2
jd_10_r03,jd_10,23810469,likely_fit,data,clean_pdfs/jd_10/jd_10_r03_23810469.pdf,4b893c6d170ef32c1ed8100810f23814e728e454e91528d521c28f2216496088,font_injected_pdfs/data/jd_10_r03_23810469_data.pdf,font_injected_pdfs/data_text/jd_10_r03_23810469_data.txt,5b2615d84b1b356f7b6ec498c51de3c89d9b9b9baf316cda91c067f7db6e0153,d742e2c29a5b9885c83ba20488cd552c0f5e44e649a9ff6fe2ea39334e4cd5f3,2
jd_10_r04,jd_10,18354623,likely_fit,instruction,clean_pdfs/jd_10/jd_10_r04_18354623.pdf,f6c6a67d8de578090fea0674d4b90a05cdaf5814cb0a15e80d363d2ab2c702cd,font_injected_pdfs/instruction/jd_10_r04_18354623_instruction.pdf,font_injected_pdfs/instruction_text/jd_10_r04_18354623_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,faa06c53f9cb17096b45a4471a8f79b519a190ee14395a0db97530f7c3eb7f78,2
jd_10_r04,jd_10,18354623,likely_fit,data,clean_pdfs/jd_10/jd_10_r04_18354623.pdf,f6c6a67d8de578090fea0674d4b90a05cdaf5814cb0a15e80d363d2ab2c702cd,font_injected_pdfs/data/jd_10_r04_18354623_data.pdf,font_injected_pdfs/data_text/jd_10_r04_18354623_data.txt,5b2615d84b1b356f7b6ec498c51de3c89d9b9b9baf316cda91c067f7db6e0153,855b9d7b301d50251c6a4cc90ee97a0429e6b92b82ee51dd5bb213e74f3da33e,2
jd_10_r05,jd_10,50219114,likely_fit,instruction,clean_pdfs/jd_10/jd_10_r05_50219114.pdf,f3f82515e797204b39227c15ff3d78ee077813fc025ab790c144c2f742a8a4ad,font_injected_pdfs/instruction/jd_10_r05_50219114_instruction.pdf,font_injected_pdfs/instruction_text/jd_10_r05_50219114_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,fc8ccf03bb8de03be0cd0c1ae10c23ba0343adecf49ff293b1fc16bf47bec8c0,2
jd_10_r05,jd_10,50219114,likely_fit,data,clean_pdfs/jd_10/jd_10_r05_50219114.pdf,f3f82515e797204b39227c15ff3d78ee077813fc025ab790c144c2f742a8a4ad,font_injected_pdfs/data/jd_10_r05_50219114_data.pdf,font_injected_pdfs/data_text/jd_10_r05_50219114_data.txt,5b2615d84b1b356f7b6ec498c51de3c89d9b9b9baf316cda91c067f7db6e0153,20561c42e1ccb27944eb9f06b42bcc0812f67add29b1a3d7291cc5afb46af54a,2
jd_10_r06,jd_10,68781345,likely_nonfit,instruction,clean_pdfs/jd_10/jd_10_r06_68781345.pdf,4e64f49320bf43e3348d3d4f2d897561cf08818533b668cf809b591fc434510c,font_injected_pdfs/instruction/jd_10_r06_68781345_instruction.pdf,font_injected_pdfs/instruction_text/jd_10_r06_68781345_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,6b0cb2b88f15a3ccd99dda0a4be5e8cf4d18b1e20d375016bd9c276e7a1867c4,2
jd_10_r06,jd_10,68781345,likely_nonfit,data,clean_pdfs/jd_10/jd_10_r06_68781345.pdf,4e64f49320bf43e3348d3d4f2d897561cf08818533b668cf809b591fc434510c,font_injected_pdfs/data/jd_10_r06_68781345_data.pdf,font_injected_pdfs/data_text/jd_10_r06_68781345_data.txt,5b2615d84b1b356f7b6ec498c51de3c89d9b9b9baf316cda91c067f7db6e0153,883d6d4c035bbf149b2133d4eb54946952877d4608d53be5450b60e07d167a6b,2
jd_10_r07,jd_10,82929064,likely_nonfit,instruction,clean_pdfs/jd_10/jd_10_r07_82929064.pdf,e9931f6738bd71e154c1b8e51adb37f56a8570209bdfbd96f1702981b0a90cb2,font_injected_pdfs/instruction/jd_10_r07_82929064_instruction.pdf,font_injected_pdfs/instruction_text/jd_10_r07_82929064_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,25c71c54c63aafd235e792f3e7aae9c321a9c3cc725065b7b72cb2ff79322d54,1
jd_10_r07,jd_10,82929064,likely_nonfit,data,clean_pdfs/jd_10/jd_10_r07_82929064.pdf,e9931f6738bd71e154c1b8e51adb37f56a8570209bdfbd96f1702981b0a90cb2,font_injected_pdfs/data/jd_10_r07_82929064_data.pdf,font_injected_pdfs/data_text/jd_10_r07_82929064_data.txt,5b2615d84b1b356f7b6ec498c51de3c89d9b9b9baf316cda91c067f7db6e0153,de7e40738036744b36889727f28e2a2b5127c5ce0c065b51d5f088ce6aa50884,1
jd_10_r08,jd_10,11160414,likely_nonfit,instruction,clean_pdfs/jd_10/jd_10_r08_11160414.pdf,42ba2e536fbb7b969f4f79b0e46cb7cb10ea270c3e058931a45c21e7ee5c982b,font_injected_pdfs/instruction/jd_10_r08_11160414_instruction.pdf,font_injected_pdfs/instruction_text/jd_10_r08_11160414_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,49b0addea798f311fb412eadc2300c88ed8ea8c8c6dd5ddd8861656f7c23985e,2
jd_10_r08,jd_10,11160414,likely_nonfit,data,clean_pdfs/jd_10/jd_10_r08_11160414.pdf,42ba2e536fbb7b969f4f79b0e46cb7cb10ea270c3e058931a45c21e7ee5c982b,font_injected_pdfs/data/jd_10_r08_11160414_data.pdf,font_injected_pdfs/data_text/jd_10_r08_11160414_data.txt,5b2615d84b1b356f7b6ec498c51de3c89d9b9b9baf316cda91c067f7db6e0153,9e72a26bdf115af08e1f0c4ad9ab41f7f3b876129e3bc4718d7782b2476106d6,2
jd_10_r09,jd_10,75329822,likely_nonfit,instruction,clean_pdfs/jd_10/jd_10_r09_75329822.pdf,5eb4936ee00e53982d3081548e0b4ddde1208560b64e2d605e02ca5e3f4709c7,font_injected_pdfs/instruction/jd_10_r09_75329822_instruction.pdf,font_injected_pdfs/instruction_text/jd_10_r09_75329822_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,baf2bc7f9f275aad8e0ff58a4748ccead77da0292a9df45840ad0fae53b4274a,2
jd_10_r09,jd_10,75329822,likely_nonfit,data,clean_pdfs/jd_10/jd_10_r09_75329822.pdf,5eb4936ee00e53982d3081548e0b4ddde1208560b64e2d605e02ca5e3f4709c7,font_injected_pdfs/data/jd_10_r09_75329822_data.pdf,font_injected_pdfs/data_text/jd_10_r09_75329822_data.txt,5b2615d84b1b356f7b6ec498c51de3c89d9b9b9baf316cda91c067f7db6e0153,e7b29f27f1f50fe90cebb79aec1d5b11082ddd83d78d24404fcc0fd7194ec907,2
jd_10_r10,jd_10,20330739,likely_nonfit,instruction,clean_pdfs/jd_10/jd_10_r10_20330739.pdf,91dca0aefe24d6cdf2a7430ba8c57b3cd50cf71d3cc3617628fbd8368f1afef3,font_injected_pdfs/instruction/jd_10_r10_20330739_instruction.pdf,font_injected_pdfs/instruction_text/jd_10_r10_20330739_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,9ef30e9acb59be12537ef3042b43e4ed537f99ae844d1e3543100a70eeb6dadb,2
jd_10_r10,jd_10,20330739,likely_nonfit,data,clean_pdfs/jd_10/jd_10_r10_20330739.pdf,91dca0aefe24d6cdf2a7430ba8c57b3cd50cf71d3cc3617628fbd8368f1afef3,font_injected_pdfs/data/jd_10_r10_20330739_data.pdf,font_injected_pdfs/data_text/jd_10_r10_20330739_data.txt,5b2615d84b1b356f7b6ec498c51de3c89d9b9b9baf316cda91c067f7db6e0153,9ca5e2f77c645ec7c428541efe517ea8fc69cfa09ef677dc4786a0b2829b7fda,2
jd_11_r01,jd_11,27080812,likely_fit,instruction,clean_pdfs/jd_11/jd_11_r01_27080812.pdf,bc70d2ca8a341bcc618144c8bdc22213aaf8a8f834de71ab1288a7a167d653e9,font_injected_pdfs/instruction/jd_11_r01_27080812_instruction.pdf,font_injected_pdfs/instruction_text/jd_11_r01_27080812_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,cdca19efd9d0840c36c2386b5c7a68e4fa25f7b9eebbd6d90fa14ec58c6f6312,2
jd_11_r01,jd_11,27080812,likely_fit,data,clean_pdfs/jd_11/jd_11_r01_27080812.pdf,bc70d2ca8a341bcc618144c8bdc22213aaf8a8f834de71ab1288a7a167d653e9,font_injected_pdfs/data/jd_11_r01_27080812_data.pdf,font_injected_pdfs/data_text/jd_11_r01_27080812_data.txt,49cf6c622cfea49486e04a039d920ce23270afd1cc28ad040782605b2304628f,894a8c5b06fcef34c61d7cbdb6d4ce85bbee82be876d50da5e0428482cec9dca,2
jd_11_r02,jd_11,39166680,likely_fit,instruction,clean_pdfs/jd_11/jd_11_r02_39166680.pdf,503873485e80c2aadb57d23ca52b254bb8fb826a2d5842e0ba97d50e1849c72f,font_injected_pdfs/instruction/jd_11_r02_39166680_instruction.pdf,font_injected_pdfs/instruction_text/jd_11_r02_39166680_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,d6bcdf457e95af606457c1d58e11affffa130343b1db25adabe5a43237ce2ae5,2
jd_11_r02,jd_11,39166680,likely_fit,data,clean_pdfs/jd_11/jd_11_r02_39166680.pdf,503873485e80c2aadb57d23ca52b254bb8fb826a2d5842e0ba97d50e1849c72f,font_injected_pdfs/data/jd_11_r02_39166680_data.pdf,font_injected_pdfs/data_text/jd_11_r02_39166680_data.txt,49cf6c622cfea49486e04a039d920ce23270afd1cc28ad040782605b2304628f,6012cfaf0535725425c09fae8a889a58712ec2618548ce5e710332c4a0cf9e93,2
jd_11_r03,jd_11,23810469,likely_fit,instruction,clean_pdfs/jd_11/jd_11_r03_23810469.pdf,4b893c6d170ef32c1ed8100810f23814e728e454e91528d521c28f2216496088,font_injected_pdfs/instruction/jd_11_r03_23810469_instruction.pdf,font_injected_pdfs/instruction_text/jd_11_r03_23810469_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,e52d8ebc7033fb373f6e71b335a20a184f98974bcf0ee56b4a25a683ab538d34,2
jd_11_r03,jd_11,23810469,likely_fit,data,clean_pdfs/jd_11/jd_11_r03_23810469.pdf,4b893c6d170ef32c1ed8100810f23814e728e454e91528d521c28f2216496088,font_injected_pdfs/data/jd_11_r03_23810469_data.pdf,font_injected_pdfs/data_text/jd_11_r03_23810469_data.txt,49cf6c622cfea49486e04a039d920ce23270afd1cc28ad040782605b2304628f,5c39c082567b8074754eac750705fff695e016877114c8e96a8b06dba380de6c,2
jd_11_r04,jd_11,90685127,likely_fit,instruction,clean_pdfs/jd_11/jd_11_r04_90685127.pdf,bd912e225a239f2f162e2f29c0c09423f992408580691248fe7a4ae9c9c46970,font_injected_pdfs/instruction/jd_11_r04_90685127_instruction.pdf,font_injected_pdfs/instruction_text/jd_11_r04_90685127_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,94d518367a54ccb0ec7064c06be33b2a523b9a609e7bb53bf4792adebfdfd65d,1
jd_11_r04,jd_11,90685127,likely_fit,data,clean_pdfs/jd_11/jd_11_r04_90685127.pdf,bd912e225a239f2f162e2f29c0c09423f992408580691248fe7a4ae9c9c46970,font_injected_pdfs/data/jd_11_r04_90685127_data.pdf,font_injected_pdfs/data_text/jd_11_r04_90685127_data.txt,49cf6c622cfea49486e04a039d920ce23270afd1cc28ad040782605b2304628f,8cd6b69ada1bf8bb5b606d5cd2894e4bad838b999eff92019472f7063014c51a,1
jd_11_r05,jd_11,40883703,likely_fit,instruction,clean_pdfs/jd_11/jd_11_r05_40883703.pdf,09bb94a5a2362434e1ca97982766c8ce21f989747b4270302813ab09cb99923d,font_injected_pdfs/instruction/jd_11_r05_40883703_instruction.pdf,font_injected_pdfs/instruction_text/jd_11_r05_40883703_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,708ff547b2698be32b30c84588c5a08cc59512538e9d13e8b26768c1b43ebbc3,2
jd_11_r05,jd_11,40883703,likely_fit,data,clean_pdfs/jd_11/jd_11_r05_40883703.pdf,09bb94a5a2362434e1ca97982766c8ce21f989747b4270302813ab09cb99923d,font_injected_pdfs/data/jd_11_r05_40883703_data.pdf,font_injected_pdfs/data_text/jd_11_r05_40883703_data.txt,49cf6c622cfea49486e04a039d920ce23270afd1cc28ad040782605b2304628f,7be11edf9babae1f68056ae83314b66890f488b2f617f3f4f1b484e8bcf2037a,2
jd_11_r06,jd_11,24574164,likely_nonfit,instruction,clean_pdfs/jd_11/jd_11_r06_24574164.pdf,12e37567707546331aef84df75612a26ee3fa1c6498bba9040ecf28763f56694,font_injected_pdfs/instruction/jd_11_r06_24574164_instruction.pdf,font_injected_pdfs/instruction_text/jd_11_r06_24574164_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,ff8dd23682732c447132927d12b45344a86395e12d9c8e9814e3a6f08e91aa3f,3
jd_11_r06,jd_11,24574164,likely_nonfit,data,clean_pdfs/jd_11/jd_11_r06_24574164.pdf,12e37567707546331aef84df75612a26ee3fa1c6498bba9040ecf28763f56694,font_injected_pdfs/data/jd_11_r06_24574164_data.pdf,font_injected_pdfs/data_text/jd_11_r06_24574164_data.txt,49cf6c622cfea49486e04a039d920ce23270afd1cc28ad040782605b2304628f,2ed7326667670a30da8fc281245179975e29a063fc5426e2ee4cee546b03cea1,3
jd_11_r07,jd_11,22706174,likely_nonfit,instruction,clean_pdfs/jd_11/jd_11_r07_22706174.pdf,ef7658994a5841327ee174a3e8c989e6301fcceae0c47509fc2601137c2ea28b,font_injected_pdfs/instruction/jd_11_r07_22706174_instruction.pdf,font_injected_pdfs/instruction_text/jd_11_r07_22706174_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,389523128db9775da0a588979f34f47ae3ab4a448dc8b12c7e4a4c13541c2bd2,2
jd_11_r07,jd_11,22706174,likely_nonfit,data,clean_pdfs/jd_11/jd_11_r07_22706174.pdf,ef7658994a5841327ee174a3e8c989e6301fcceae0c47509fc2601137c2ea28b,font_injected_pdfs/data/jd_11_r07_22706174_data.pdf,font_injected_pdfs/data_text/jd_11_r07_22706174_data.txt,49cf6c622cfea49486e04a039d920ce23270afd1cc28ad040782605b2304628f,8bc61c4716df4b1a46709be3d4533756509c159fb87fbb56b4d994b82d2fba1b,2
jd_11_r08,jd_11,25038571,likely_nonfit,instruction,clean_pdfs/jd_11/jd_11_r08_25038571.pdf,12c0b356d8bb7948eadefb49ae1b616d64e0bca70c322e754f5d87d30e9628ab,font_injected_pdfs/instruction/jd_11_r08_25038571_instruction.pdf,font_injected_pdfs/instruction_text/jd_11_r08_25038571_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,58b1e5a569a0c3e81c2eaa6afe61bd1800788b449b7b7e565bdf9294663945a5,2
jd_11_r08,jd_11,25038571,likely_nonfit,data,clean_pdfs/jd_11/jd_11_r08_25038571.pdf,12c0b356d8bb7948eadefb49ae1b616d64e0bca70c322e754f5d87d30e9628ab,font_injected_pdfs/data/jd_11_r08_25038571_data.pdf,font_injected_pdfs/data_text/jd_11_r08_25038571_data.txt,49cf6c622cfea49486e04a039d920ce23270afd1cc28ad040782605b2304628f,072d202338bac1ffd7023bdc43833cd9f84383db4131e557404c2879f96ab7a7,2
jd_11_r09,jd_11,70196518,likely_nonfit,instruction,clean_pdfs/jd_11/jd_11_r09_70196518.pdf,3dc9cb056d027d62186eb6fb92cf4cdd0d7b9a7b12615aac86d806df1e89b6e5,font_injected_pdfs/instruction/jd_11_r09_70196518_instruction.pdf,font_injected_pdfs/instruction_text/jd_11_r09_70196518_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,7df49fc9598f7963266c0758f69a5a559bea96dd2c6ace65fa45ac9a1a52b309,1
